date,sd,sgg,umd,1day,1day_yn,2day,2day_yn
2020-07-13,경상남도,하동군,진교면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,하동군,청암면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,하동군,청암면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,하동군,청암면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,하동군,청암면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,하동군,하동읍,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,하동군,하동읍,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,하동군,하동읍,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,하동군,하동읍,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,하동군,화개면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,하동군,화개면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,하동군,화개면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,하동군,화개면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,하동군,횡천면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,하동군,횡천면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,하동군,횡천면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,하동군,횡천면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,함양군,마천면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,함양군,마천면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,함양군,마천면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,함양군,마천면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,함양군,백전면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,함양군,백전면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,함양군,백전면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,함양군,백전면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,함양군,병곡면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,함양군,병곡면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,함양군,병곡면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,함양군,병곡면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,함양군,서상면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,함양군,서상면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,함양군,서상면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,함양군,서상면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,함양군,서하면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,함양군,서하면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,함양군,서하면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,함양군,서하면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,함양군,수동면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,함양군,수동면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,함양군,수동면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,함양군,수동면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,함양군,안의면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,함양군,안의면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,함양군,안의면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,함양군,안의면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,함양군,유림면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,함양군,유림면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,함양군,유림면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,함양군,유림면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,함양군,지곡면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,함양군,지곡면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,함양군,지곡면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,함양군,지곡면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,함양군,함양읍,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,함양군,함양읍,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,함양군,함양읍,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,함양군,함양읍,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,함양군,휴천면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,함양군,휴천면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,함양군,휴천면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,함양군,휴천면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,합천군,가야면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,합천군,가야면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,합천군,가야면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,합천군,가야면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,합천군,가회면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,합천군,가회면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,합천군,가회면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,합천군,가회면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,합천군,대병면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,합천군,대병면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,합천군,대병면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,합천군,대병면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,합천군,대양면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,합천군,대양면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,합천군,대양면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,합천군,대양면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,합천군,묘산면 ,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,합천군,묘산면 ,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,합천군,묘산면 ,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,합천군,묘산면 ,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,합천군,봉산면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,합천군,봉산면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,합천군,봉산면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,합천군,봉산면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,합천군,삼가면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,합천군,삼가면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,합천군,삼가면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,합천군,삼가면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,합천군,쌍백면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,합천군,쌍백면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,합천군,쌍백면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,합천군,쌍백면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,합천군,쌍책면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,합천군,쌍책면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,합천군,쌍책면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,합천군,쌍책면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,합천군,야로면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,합천군,야로면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,합천군,야로면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,합천군,야로면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,합천군,용주면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,합천군,용주면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,합천군,용주면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,합천군,용주면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,합천군,율곡면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,합천군,율곡면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,합천군,율곡면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,합천군,율곡면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,합천군,청덕면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,합천군,청덕면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,합천군,청덕면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,합천군,청덕면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,합천군,초계면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,합천군,초계면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,합천군,초계면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,합천군,초계면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상남도,합천군,합천읍,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상남도,합천군,합천읍,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상남도,합천군,합천읍,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상남도,합천군,합천읍,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상북도,고령군,대가야읍,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상북도,고령군,대가야읍,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상북도,고령군,대가야읍,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상북도,고령군,대가야읍,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상북도,고령군,덕곡면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상북도,고령군,덕곡면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상북도,고령군,덕곡면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상북도,고령군,덕곡면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상북도,고령군,쌍림면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상북도,고령군,쌍림면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상북도,고령군,쌍림면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상북도,고령군,쌍림면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상북도,고령군,우곡면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상북도,고령군,우곡면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상북도,고령군,우곡면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상북도,고령군,우곡면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상북도,고령군,운수면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상북도,고령군,운수면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상북도,고령군,운수면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상북도,고령군,운수면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상북도,성주군,가천면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상북도,성주군,가천면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상북도,성주군,가천면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상북도,성주군,가천면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상북도,성주군,금수면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상북도,성주군,금수면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상북도,성주군,금수면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상북도,성주군,금수면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상북도,성주군,대가면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상북도,성주군,대가면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상북도,성주군,대가면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상북도,성주군,대가면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상북도,성주군,벽진면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상북도,성주군,벽진면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상북도,성주군,벽진면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상북도,성주군,벽진면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상북도,성주군,선남면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상북도,성주군,선남면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상북도,성주군,선남면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상북도,성주군,선남면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상북도,성주군,성주읍,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상북도,성주군,성주읍,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상북도,성주군,성주읍,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상북도,성주군,성주읍,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상북도,성주군,수륜면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상북도,성주군,수륜면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상북도,성주군,수륜면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상북도,성주군,수륜면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상북도,성주군,용암면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상북도,성주군,용암면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상북도,성주군,용암면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상북도,성주군,용암면,2020-07-14,0.0,2020-07-15,0.0
2020-07-10,경상북도,성주군,초전면,2020-07-11,0.0,2020-07-12,0.0
2020-07-11,경상북도,성주군,초전면,2020-07-12,0.0,2020-07-13,0.0
2020-07-12,경상북도,성주군,초전면,2020-07-13,0.0,2020-07-14,0.0
2020-07-13,경상북도,성주군,초전면,2020-07-14,0.0,2020-07-15,0.0
2020-07-21,경상남도,거창군,가북면,2020-07-22,0.0,2020-07-23,0.0
2020-07-22,경상남도,거창군,가북면,2020-07-23,0.0,2020-07-24,0.0
2020-07-23,경상남도,거창군,가북면,2020-07-24,0.0,2020-07-25,0.0
2020-07-24,경상남도,거창군,가북면,2020-07-25,0.0,2020-07-26,0.0
2020-07-21,경상남도,거창군,가조면,2020-07-22,0.0,2020-07-23,0.0
2020-07-22,경상남도,거창군,가조면,2020-07-23,0.0,2020-07-24,0.0
2020-07-23,경상남도,거창군,가조면,2020-07-24,0.0,2020-07-25,0.0
2020-07-24,경상남도,거창군,가조면,2020-07-25,0.0,2020-07-26,0.0
2020-07-21,경상남도,거창군,거창읍,2020-07-22,0.0,2020-07-23,0.0
2020-07-22,경상남도,거창군,거창읍,2020-07-23,0.0,2020-07-24,0.0
2020-07-23,경상남도,거창군,거창읍,2020-07-24,0.0,2020-07-25,0.0
2020-07-24,경상남도,거창군,거창읍,2020-07-25,0.0,2020-07-26,0.0
2020-07-21,경상남도,거창군,고제면,2020-07-22,0.0,2020-07-23,0.0
2020-07-22,경상남도,거창군,고제면,2020-07-23,0.0,2020-07-24,0.0
2020-07-23,경상남도,거창군,고제면,2020-07-24,0.0,2020-07-25,0.0
2020-07-24,경상남도,거창군,고제면,2020-07-25,0.0,2020-07-26,0.0
2020-07-21,경상남도,거창군,남상면,2020-07-22,0.0,2020-07-23,0.0
2020-07-22,경상남도,거창군,남상면,2020-07-23,0.0,2020-07-24,0.0
2020-07-23,경상남도,거창군,남상면,2020-07-24,0.0,2020-07-25,0.0
2020-07-24,경상남도,거창군,남상면,2020-07-25,0.0,2020-07-26,0.0
2020-07-21,경상남도,거창군,남하면,2020-07-22,0.0,2020-07-23,0.0
2020-07-22,경상남도,거창군,남하면,2020-07-23,0.0,2020-07-24,0.0
2020-07-23,경상남도,거창군,남하면,2020-07-24,0.0,2020-07-25,0.0
2020-07-24,경상남도,거창군,남하면,2020-07-25,0.0,2020-07-26,0.0
2020-07-21,경상남도,거창군,마리면,2020-07-22,0.0,2020-07-23,0.0
2020-07-22,경상남도,거창군,마리면,2020-07-23,0.0,2020-07-24,0.0
2020-07-23,경상남도,거창군,마리면,2020-07-24,0.0,2020-07-25,0.0
2020-07-24,경상남도,거창군,마리면,2020-07-25,0.0,2020-07-26,0.0
2020-07-21,경상남도,거창군,북상면,2020-07-22,0.0,2020-07-23,0.0
2020-07-22,경상남도,거창군,북상면,2020-07-23,0.0,2020-07-24,0.0
2020-07-23,경상남도,거창군,북상면,2020-07-24,0.0,2020-07-25,0.0
2020-07-24,경상남도,거창군,북상면,2020-07-25,0.0,2020-07-26,0.0
2020-07-21,경상남도,거창군,신원면,2020-07-22,0.0,2020-07-23,0.0
2020-07-22,경상남도,거창군,신원면,2020-07-23,0.0,2020-07-24,0.0
2020-07-23,경상남도,거창군,신원면,2020-07-24,0.0,2020-07-25,0.0
2020-07-24,경상남도,거창군,신원면,2020-07-25,0.0,2020-07-26,0.0
2020-07-21,경상남도,거창군,웅양면,2020-07-22,0.0,2020-07-23,0.0
2020-07-22,경상남도,거창군,웅양면,2020-07-23,0.0,2020-07-24,0.0
2020-07-23,경상남도,거창군,웅양면,2020-07-24,0.0,2020-07-25,0.0
2020-07-24,경상남도,거창군,웅양면,2020-07-25,0.0,2020-07-26,0.0
2020-07-21,경상남도,거창군,위천면,2020-07-22,0.0,2020-07-23,0.0
2020-07-22,경상남도,거창군,위천면,2020-07-23,0.0,2020-07-24,0.0
2020-07-23,경상남도,거창군,위천면,2020-07-24,0.0,2020-07-25,0.0
2020-07-24,경상남도,거창군,위천면,2020-07-25,0.0,2020-07-26,0.0
2020-07-21,경상남도,거창군,주상면,2020-07-22,0.0,2020-07-23,0.0
2020-07-22,경상남도,거창군,주상면,2020-07-23,0.0,2020-07-24,0.0
2020-07-23,경상남도,거창군,주상면,2020-07-24,0.0,2020-07-25,0.0
2020-07-24,경상남도,거창군,주상면,2020-07-25,0.0,2020-07-26,0.0
2020-07-21,경상남도,사천시,곤명면,2020-07-22,0.0,2020-07-23,0.0
2020-07-22,경상남도,사천시,곤명면,2020-07-23,0.0,2020-07-24,0.0
2020-07-23,경상남도,사천시,곤명면,2020-07-24,0.0,2020-07-25,0.0
2020-07-24,경상남도,사천시,곤명면,2020-07-25,0.0,2020-07-26,0.0
2020-07-21,경상남도,사천시,곤양면,2020-07-22,0.0,2020-07-23,0.0
2020-07-22,경상남도,사천시,곤양면,2020-07-23,0.0,2020-07-24,0.0
2020-07-23,경상남도,사천시,곤양면,2020-07-24,0.0,2020-07-25,0.0
2020-07-24,경상남도,사천시,곤양면,2020-07-25,0.0,2020-07-26,0.0
2020-07-21,경상남도,사천시,서포면,2020-07-22,0.0,2020-07-23,0.0
2020-07-22,경상남도,사천시,서포면,2020-07-23,0.0,2020-07-24,0.0
2020-07-23,경상남도,사천시,서포면,2020-07-24,0.0,2020-07-25,0.0
2020-07-24,경상남도,사천시,서포면,2020-07-25,0.0,2020-07-26,0.0
2020-07-21,경상남도,사천시,용현면,2020-07-22,0.0,2020-07-23,0.0
2020-07-22,경상남도,사천시,용현면,2020-07-23,0.0,2020-07-24,0.0
2020-07-23,경상남도,사천시,용현면,2020-07-24,0.0,2020-07-25,0.0
2020-07-24,경상남도,사천시,용현면,2020-07-25,0.0,2020-07-26,0.0
2020-07-21,경상남도,사천시,정동면,2020-07-22,0.0,2020-07-23,0.0
2020-07-22,경상남도,사천시,정동면,2020-07-23,0.0,2020-07-24,0.0
2020-07-23,경상남도,사천시,정동면,2020-07-24,0.0,2020-07-25,0.0
2020-07-24,경상남도,사천시,정동면,2020-07-25,0.0,2020-07-26,0.0
2020-07-21,경상남도,산청군,금서면,2020-07-22,0.0,2020-07-23,1.0
2020-07-22,경상남도,산청군,금서면,2020-07-23,0.0,2020-07-24,0.0
2020-07-23,경상남도,산청군,금서면,2020-07-24,0.0,2020-07-25,0.0
2020-07-24,경상남도,산청군,금서면,2020-07-25,0.0,2020-07-26,0.0
2020-07-21,경상남도,산청군,단성면,2020-07-22,0.0,2020-07-23,0.0
2020-07-22,경상남도,산청군,단성면,2020-07-23,0.0,2020-07-24,0.0
2020-07-23,경상남도,산청군,단성면,2020-07-24,0.0,2020-07-25,0.0
2020-07-24,경상남도,산청군,단성면,2020-07-25,0.0,2020-07-26,0.0
2020-07-21,경상남도,산청군,산청읍,2020-07-22,0.0,2020-07-23,0.0
2020-07-22,경상남도,산청군,산청읍,2020-07-23,0.0,2020-07-24,0.0
2020-07-23,경상남도,산청군,산청읍,2020-07-24,0.0,2020-07-25,0.0
2020-07-24,경상남도,산청군,산청읍,2020-07-25,0.0,2020-07-26,0.0
2020-07-21,경상남도,산청군,삼장면,2020-07-22,0.0,2020-07-23,0.0
2020-07-22,경상남도,산청군,삼장면,2020-07-23,0.0,2020-07-24,0.0
2020-07-23,경상남도,산청군,삼장면,2020-07-24,0.0,2020-07-25,0.0
2020-07-24,경상남도,산청군,삼장면,2020-07-25,0.0,2020-07-26,0.0
2020-07-21,경상남도,산청군,생비량면,2020-07-22,0.0,2020-07-23,0.0
2020-07-22,경상남도,산청군,생비량면,2020-07-23,0.0,2020-07-24,0.0
2020-07-23,경상남도,산청군,생비량면,2020-07-24,0.0,2020-07-25,0.0
2020-07-24,경상남도,산청군,생비량면,2020-07-25,0.0,2020-07-26,0.0
2020-07-21,경상남도,산청군,생초면,2020-07-22,0.0,2020-07-23,0.0
2020-07-22,경상남도,산청군,생초면,2020-07-23,0.0,2020-07-24,0.0
2020-07-23,경상남도,산청군,생초면,2020-07-24,0.0,2020-07-25,0.0
2020-07-24,경상남도,산청군,생초면,2020-07-25,0.0,2020-07-26,0.0
2020-07-21,경상남도,산청군,시천면,2020-07-22,0.0,2020-07-23,0.0
2020-07-22,경상남도,산청군,시천면,2020-07-23,0.0,2020-07-24,0.0
2020-07-23,경상남도,산청군,시천면,2020-07-24,0.0,2020-07-25,0.0
2020-07-24,경상남도,산청군,시천면,2020-07-25,0.0,2020-07-26,0.0
2020-07-21,경상남도,산청군,신등면,2020-07-22,0.0,2020-07-23,0.0
2020-07-22,경상남도,산청군,신등면,2020-07-23,0.0,2020-07-24,0.0
2020-07-23,경상남도,산청군,신등면,2020-07-24,0.0,2020-07-25,0.0
2020-07-24,경상남도,산청군,신등면,2020-07-25,0.0,2020-07-26,0.0
2020-07-21,경상남도,산청군,신안면,2020-07-22,0.0,2020-07-23,0.0
2020-07-22,경상남도,산청군,신안면,2020-07-23,0.0,2020-07-24,0.0
